Start,Open
2023-07-14,0.0000009412
2023-07-15,0.0000009344
2023-07-16,0.0000010769
2023-07-17,0.0000011157
2023-07-18,0.0000011556
2023-07-19,0.0000011610
2023-07-20,0.0000011543
2023-07-21,0.0000011666
2023-07-22,0.0000013167
2023-07-23,0.0000013379
2023-07-24,0.0000012774
2023-07-25,0.0000012281
2023-07-26,0.0000013109
2023-07-27,0.0000012791
2023-07-28,0.0000012439
2023-07-29,0.0000012224
2023-07-30,0.0000012644
2023-07-31,0.0000013396
2023-08-01,0.0000013835
2023-08-02,0.0000015952
2023-08-03,0.0000015568
2023-08-04,0.0000016085
2023-08-05,0.0000016269
2023-08-06,0.0000017211
2023-08-07,0.0000016919
2023-08-08,0.0000015568
2023-08-09,0.0000015847
2023-08-10,0.0000014513
2023-08-11,0.0000015877
2023-08-12,0.0000015630
2023-08-13,0.0000014923
2023-08-14,0.0000014092
2023-08-15,0.0000014286
2023-08-16,0.0000013431
2023-08-17,0.0000014009
2023-08-18,0.0000015274
2023-08-19,0.0000015869
2023-08-20,0.0000015912
2023-08-21,0.0000015957
2023-08-22,0.0000015573
2023-08-23,0.0000015271
2023-08-24,0.0000014773
2023-08-25,0.0000014434
2023-08-26,0.0000013717
2023-08-27,0.0000013870
2023-08-28,0.0000013181
2023-08-29,0.0000012749
2023-08-30,0.0000012417
2023-08-31,0.0000012985
2023-09-01,0.0000013361
2023-09-02,0.0000013845
2023-09-03,0.0000013359
2023-09-04,0.0000012904
2023-09-05,0.0000013473
2023-09-06,0.0000014908
2023-09-07,0.0000014940
2023-09-08,0.0000015053
2023-09-09,0.0000015133
2023-09-10,0.0000015622
2023-09-11,0.0000015712
2023-09-12,0.0000016472
2023-09-13,0.0000018864
2023-09-14,0.0000017764
2023-09-15,0.0000018293
2023-09-16,0.0000018072
2023-09-17,0.0000017137
2023-09-18,0.0000018109
2023-09-19,0.0000019238
2023-09-20,0.0000018105
2023-09-21,0.0000017178
2023-09-22,0.0000017584
2023-09-23,0.0000017106
2023-09-24,0.0000018232
2023-09-25,0.0000017909
2023-09-26,0.0000017932
2023-09-27,0.0000017678
2023-09-28,0.0000017550
2023-09-29,0.0000017784
2023-09-30,0.0000018123
2023-10-01,0.0000018426
2023-10-02,0.0000018102
2023-10-03,0.0000018369
2023-10-04,0.0000017663
2023-10-05,0.0000017647
2023-10-06,0.0000018031
2023-10-07,0.0000017607
2023-10-08,0.0000017390
2023-10-09,0.0000016462
2023-10-10,0.0000015405
2023-10-11,0.0000016231
2023-10-12,0.0000016290
2023-10-13,0.0000015629
2023-10-14,0.0000015717
2023-10-15,0.0000015820
2023-10-16,0.0000015774
2023-10-17,0.0000016714
2023-10-18,0.0000016473
2023-10-19,0.0000015958
2023-10-20,0.0000016428
2023-10-21,0.0000016611
2023-10-22,0.0000016677
2023-10-23,0.0000015620
2023-10-24,0.0000015282
2023-10-25,0.0000014316
2023-10-26,0.0000014515
2023-10-27,0.0000014928
2023-10-28,0.0000014953
2023-10-29,0.0000015173
2023-10-30,0.0000014835
2023-10-31,0.0000014495
2023-11-01,0.0000014647
2023-11-02,0.0000014586
2023-11-03,0.0000014990
2023-11-04,0.0000016901
2023-11-05,0.0000018390
2023-11-06,0.0000018403
2023-11-07,0.0000019272
2023-11-08,0.0000021807
2023-11-09,0.0000024814
2023-11-10,0.0000024411
2023-11-11,0.0000023908
2023-11-12,0.0000023569
2023-11-13,0.0000022160
2023-11-14,0.0000025222
2023-11-15,0.0000030711
2023-11-16,0.0000034570
2023-11-17,0.0000037649
2023-11-18,0.0000038189
2023-11-19,0.0000038529
2023-11-20,0.0000034747
2023-11-21,0.0000032102
2023-11-22,0.0000034130
2023-11-23,0.0000033737
2023-11-24,0.0000037000
2023-11-25,0.0000036276
2023-11-26,0.0000034722
2023-11-27,0.0000034360
2023-11-28,0.0000035017
2023-11-29,0.0000033984
2023-11-30,0.0000033999
2023-12-01,0.0000035694
2023-12-02,0.0000034752
2023-12-03,0.0000035108
2023-12-04,0.0000034735
2023-12-05,0.0000031723
2023-12-06,0.0000031335
2023-12-07,0.0000029302
2023-12-08,0.0000029653
2023-12-09,0.0000029291
2023-12-10,0.0000029581
2023-12-11,0.0000028871
2023-12-12,0.0000028685
2023-12-13,0.0000029576
2023-12-14,0.0000029886
2023-12-15,0.0000027972
2023-12-16,0.0000028010
2023-12-17,0.0000025771
